UDI,Product ID,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,T_diff[K],Power_load,Tool_wear_norm,Type_H,Type_L,Type_M
2712,L49891,-0.20244893896838492,-0.6103554596895817,-0.827620292069049,1.070846680360142,-0.36057584381884134,0,0,0,0,0,0,-0.5001080088471117,1.1117538819750952,-0.36057584381884156,False,True,False
2713,H32126,-0.15245290534076375,-0.542954574084053,-1.5333078545860532,1.5650909031569644,-0.32915448145390375,0,0,0,0,0,0,-0.5001080088471117,1.2174032294559645,-0.3291544814539039,True,False,False
2714,M17573,-0.20244893896838492,-0.542954574084053,0.8122631865418942,-0.9263034444106928,-0.25060107554155975,0,0,0,0,0,0,-0.40021227570148715,-0.9029320343562803,-0.2506010755415599,False,False,True
2715,M17574,-0.20244893896838492,-0.6103554596895817,-1.1031744831471173,1.534831052781649,-0.2034690319941533,0,0,0,0,0,0,-0.5001080088471117,1.5285874998481528,-0.2034690319941536,False,False,True
2716,M17575,-0.2524449725960345,-0.6777563452951486,1.148304882978563,-1.1482090138296743,-0.15633698844674693,0,0,0,0,0,0,-0.5001080088471117,-1.121024453762326,-0.15633698844674723,False,False,True
2717,L49896,-0.2524449725960345,-0.6777563452951486,-0.216024404554312,0.4656496728538284,-0.10920494489934052,0,0,0,0,0,0,-0.5001080088471117,0.6776487547275877,-0.10920494489934067,False,True,False
2718,M17577,-0.2524449725960345,-0.6103554596895817,-0.7268077831380484,0.5362559903962312,-0.07778358253440293,0,0,0,0,0,0,-0.40021227570143036,0.44054182958820154,-0.07778358253440325,False,False,True
2719,L49898,-0.2524449725960345,-0.6103554596895817,-1.1636619885057178,0.737988326231669,-0.030651538986996525,0,0,0,0,0,0,-0.40021227570143036,0.41771451931979103,-0.03065153898699668,False,True,False
2720,L49899,-0.2524449725960345,-0.542954574084053,1.0743757097624957,-1.0876893130790433,0.0007698233779410748,0,0,0,0,0,0,-0.3003165425558058,-1.0517601552732754,0.0007698233779407373,False,True,False
2721,L49900,-0.20244893896838492,-0.542954574084053,0.19394646509842384,-0.08911425069362568,0.03219118574287867,0,0,0,0,0,0,-0.40021227570148715,0.09791430101718313,0.032191185742878374,False,True,False
2722,M17581,-0.20244893896838492,-0.47555368847848606,0.15362146152602357,-0.7649175757423428,0.06361254810781627,0,0,0,0,0,0,-0.3003165425558058,-0.955776514873521,0.06361254810781601,False,False,True
2723,L49902,-0.20244893896838492,-0.47555368847848606,0.18722563116969046,-0.5228387727398175,0.11074459165522267,0,0,0,0,0,0,-0.3003165425558058,-0.569425526504224,0.11074459165522237,False,True,False
2724,L49903,-0.15245290534076375,-0.4081528028729574,-1.130057818862051,1.2019726986531762,0.14216595402016027,0,0,0,0,0,0,-0.3003165425558058,1.061603123103412,0.14216595402016,False,True,False
2725,M17584,-0.10245687171311416,-0.47555368847848606,-0.40420775455884644,0.27400395381016257,0.17358731638509786,0,0,0,0,0,0,-0.5001080088471117,0.2773736022639805,0.17358731638509764,False,False,True
2726,L49905,-0.10245687171311416,-0.4081528028729574,0.16706312938349033,-0.5228387727398175,0.22071935993250427,0,0,0,0,0,0,-0.40021227570148715,-0.5797646639967275,0.220719359932504,False,True,False
2727,M17586,-0.10245687171311416,-0.4081528028729574,-0.720086949209315,0.2941771873937059,0.2521407222974419,0,0,0,0,0,0,-0.40021227570148715,0.10680754380288016,0.2521407222974416,False,False,True
2728,L49907,-0.15245290534076375,-0.47555368847848606,-0.646157775993248,-0.14963395144425717,0.29927276584484824,0,0,0,0,0,0,-0.40021227570143036,-0.47132256098627345,0.29927276584484797,False,True,False
2729,L49908,-0.15245290534076375,-0.47555368847848606,1.6725299294197662,-1.4608941343746031,0.3306941282097859,0,0,0,0,0,0,-0.40021227570143036,-1.4462616322980617,0.33069412820978583,False,True,False
2730,L49909,-0.15245290534076375,-0.47555368847848606,-0.7604119527817153,1.4743113520310176,0.3621154905747235,0,0,0,0,0,0,-0.40021227570143036,1.723189081962802,0.36211549057472325,False,True,False
2731,L49910,-0.20244893896838492,-0.542954574084053,-0.7066452813518483,0.5967756911468627,0.39353685293966106,0,0,0,0,0,0,-0.40021227570148715,0.5386745052713598,0.3935368529396607,False,True,False
2732,M17591,-0.15245290534076375,-0.542954574084053,0.44933815439029207,-0.7144844917834833,0.42495821530459865,0,0,0,0,0,0,-0.5001080088471117,-0.7355152534072661,0.42495821530459854,False,False,True
2733,L49912,-0.15245290534076375,-0.542954574084053,-1.2375911617217847,1.7567366222006302,0.47209025885200506,0,0,0,0,0,0,-0.5001080088471117,1.7125132292646037,0.4720902588520047,False,True,False
2734,L49913,-0.15245290534076375,-0.542954574084053,-0.7268077831380484,0.04201176759940863,0.5035116212169427,0,0,0,0,0,0,-0.5001080088471117,-0.2495064675407822,0.5035116212169425,False,True,False
2735,H32148,-0.15245290534076375,-0.542954574084053,0.2813173061719577,-0.7245711085752553,0.5349329835818802,0,0,0,0,0,0,-0.5001080088471117,-0.8325387495893125,0.5349329835818799,True,False,False
2736,L49915,-0.15245290534076375,-0.542954574084053,-0.7940161224253821,0.5463426071880032,0.6134863894942243,0,0,0,0,0,0,-0.5001080088471117,0.4096630645483297,0.613486389494224,False,True,False
2737,M17596,-0.15245290534076375,-0.6103554596895817,0.30820064188689117,-0.3614529040714671,0.6449077518591618,0,0,0,0,0,0,-0.6000037419927362,-0.257666859584674,0.6449077518591618,False,False,True
2738,M17597,-0.15245290534076375,-0.6103554596895817,-0.14881606526697824,0.1227047019335842,0.6920397954065682,0,0,0,0,0,0,-0.6000037419927362,0.21405133681659785,0.6920397954065679,False,False,True
2739,M17598,-0.10245687171311416,-0.6103554596895817,-0.22946607241177874,0.4454764392702843,0.7391718389539746,0,0,0,0,0,0,-0.6998994751384175,0.639183994171185,0.7391718389539745,False,False,True
2740,L49919,-0.10245687171311416,-0.542954574084053,0.2813173061719577,-0.462319071989186,0.7863038825013811,0,0,0,0,0,0,-0.6000037419927929,-0.4277674587908425,0.7863038825013806,False,True,False
2741,L49920,-0.20244893896838492,-0.6777563452951486,-0.03456188847851089,0.2840905706019339,0.8177252448663187,0,0,0,0,0,0,-0.6000037419927929,0.5250573462175351,0.8177252448663185,False,True,False
2742,L49921,-0.20244893896838492,-0.6777563452951486,-1.0225244760023169,1.2019726986531762,0.8491466072312562,0,0,0,0,0,0,-0.6000037419927929,1.143840860400106,0.8491466072312559,False,True,False
2743,L49922,-0.20244893896838492,-0.6103554596895817,-1.0830119813609171,1.1515396146943166,0.8805679695961939,0,0,0,0,0,0,-0.5001080088471117,1.0297934395536779,0.8805679695961938,False,True,False
2744,L49923,-0.20244893896838492,-0.6103554596895817,-0.36388275098644624,0.5362559903962312,0.9119893319611314,0,0,0,0,0,0,-0.5001080088471117,0.682798516697034,0.9119893319611312,False,True,False
2745,L49924,-0.15245290534076375,-0.542954574084053,0.6039173347511596,-1.006996378744868,0.943410694326069,0,0,0,0,0,0,-0.5001080088471117,-1.1258375005260783,0.943410694326069,False,True,False
2746,M17605,-0.15245290534076375,-0.6103554596895817,0.4896631579626923,-0.14963395144425717,0.9748320566910067,0,0,0,0,0,0,-0.6000037419927362,0.1730414054406806,0.9748320566910065,False,False,True
2747,L49926,-0.15245290534076375,-0.542954574084053,-0.8007369563541156,0.6169489247304067,1.021964100238413,0,0,0,0,0,0,-0.5001080088471117,0.5029826934677365,1.021964100238413,False,True,False
2748,L49927,-0.15245290534076375,-0.542954574084053,0.5770339990362261,-0.8456105100765176,1.0533854626033508,0,0,0,0,0,0,-0.5001080088471117,-0.8816595560671061,1.0533854626033505,False,True,False
2749,L49928,-0.15245290534076375,-0.542954574084053,0.6778465079672268,-0.49257892236450135,1.0848068249682883,0,0,0,0,0,0,-0.5001080088471117,-0.2693825680651629,1.0848068249682878,False,True,False
2750,M17609,-0.15245290534076375,-0.542954574084053,1.0407715401188289,-1.117949163454359,1.1162281873332258,1,0,0,0,0,0,-0.5001080088471117,-1.1162807307173945,1.1162281873332258,False,False,True
2751,H32164,-0.15245290534076375,-0.542954574084053,-0.49829942956111367,0.0621850011829527,1.1633602308806323,0,0,0,0,0,0,-0.5001080088471117,-0.0846348574112817,1.163360230880632,True,False,False
2752,L49931,-0.15245290534076375,-0.6103554596895817,-0.7604119527817153,1.0204135964012824,1.2419136367929762,0,0,0,0,0,0,-0.6000037419927362,1.0916995204594633,1.241913636792976,False,True,False
2753,M17612,-0.15245290534076375,-0.6103554596895817,2.156429972288569,-1.5415870687087783,1.273334999157914,0,0,0,0,0,0,-0.6000037419927362,-1.4110847966913833,1.2733349991579137,False,False,True
2754,L49933,-0.15245290534076375,-0.6103554596895817,1.2423965579808303,-1.2289019481638495,1.3204670427053202,0,0,0,0,0,0,-0.6000037419927362,-1.217245775483748,1.3204670427053198,False,True,False
2755,H32168,-0.20244893896838492,-0.6103554596895817,0.6711256740384934,-0.7750041925341148,1.3518884050702578,0,0,0,0,0,0,-0.5001080088471117,-0.7248493040974711,1.3518884050702578,True,False,False
2756,L49935,-0.15245290534076375,-0.542954574084053,-0.3504410831289795,-0.11937410106894178,1.4304418109826018,0,0,0,0,0,0,-0.5001080088471117,-0.2596475372652302,1.4304418109826016,False,True,False
2757,L49936,-0.15245290534076375,-0.542954574084053,1.685971597277233,-1.0473428459119554,1.4618631733475393,0,0,0,0,0,0,-0.5001080088471117,-0.7180555796531619,1.4618631733475391,False,True,False
2758,L49937,-0.10245687171311416,-0.542954574084053,-0.612553606349581,-0.39171275444678244,1.493284535712477,0,0,0,0,0,0,-0.6000037419927929,-0.7942819601893687,1.4932845357124769,False,True,False
2759,M17618,-0.15245290534076375,-0.542954574084053,-0.7940161224253821,0.5362559903962312,1.5247058980774146,0,0,0,0,0,0,-0.5001080088471117,0.39567948012360304,1.5247058980774144,False,False,True
2760,L49939,-0.15245290534076375,-0.6103554596895817,-0.3168369134853126,0.11261808514181217,1.5718379416248212,0,0,0,0,0,0,-0.6000037419927362,0.09735971126662753,1.571837941624821,False,True,False
2761,L49940,-0.10245687171311416,-0.542954574084053,-0.8746661295701826,0.26391733701839054,1.6032593039897587,0,0,0,0,0,0,-0.6000037419927929,-0.03250342085904169,1.6032593039897585,False,True,False
2762,L49941,-0.10245687171311416,-0.47555368847848606,-1.5534703563722534,2.5334061151670655,1.6346806663546962,1,0,0,0,1,0,-0.5001080088471117,2.435906235145751,1.6346806663546962,False,True,False
2763,L49942,-0.10245687171311416,-0.542954574084053,-0.3437202492002461,0.4454764392702843,1.6661020287196338,0,0,0,0,0,0,-0.6000037419927929,0.5644332185069927,1.6661020287196338,False,True,False
2764,L49943,-0.10245687171311416,-0.542954574084053,-0.2630702420554456,0.7581615598152132,1.6975233910845715,0,0,0,0,0,0,-0.6000037419927929,1.074942987281958,1.697523391084571,False,True,False
2765,M17624,-0.05246083808549298,-0.47555368847848606,-0.9485953027862497,1.292752249779123,-1.6959837443286894,0,0,0,0,0,0,-0.6000037419927362,1.3241815632147502,-1.6959837443286896,False,False,True
2766,M17625,-0.05246083808549298,-0.4081528028729574,-0.881386963498916,1.494484585614561,-1.6488517007812828,0,0,0,0,0,0,-0.5001080088471117,1.6535682614912506,-1.6488517007812833,False,False,True
2767,M17626,-0.05246083808549298,-0.4081528028729574,2.4118216615804373,-1.4104610504157438,-1.6017196572338765,0,0,0,0,0,0,-0.5001080088471117,-1.0749340841357833,-1.601719657233877,False,False,True
2768,L49947,-0.002464804457843392,-0.3407519172673904,2.455507082117204,-1.8240123388783913,-1.55458761368647,0,0,0,0,0,0,-0.5001080088471117,-1.7638632983752525,-1.5545876136864702,False,True,False
2769,L49948,-0.002464804457843392,-0.3407519172673904,0.9735632008314952,-0.9868231451613243,-1.5231662513215325,0,0,0,0,0,0,-0.5001080088471117,-0.9292552407308728,-1.5231662513215327,False,True,False
2770,M17629,-0.002464804457843392,-0.27335103166182345,-0.35716191705771283,-0.1899804186113446,-1.491744888956595,0,0,0,0,0,0,-0.40021227570143036,-0.36588118466186237,-1.4917448889565952,False,False,True
2771,L49950,-0.002464804457843392,-0.27335103166182345,-1.116616151004584,0.5967756911468627,-1.4446128454091884,0,0,0,0,0,0,-0.40021227570143036,0.2613895333818909,-1.4446128454091887,False,True,False
2772,L49951,-0.05246083808549298,-0.3407519172673904,-0.5319035992047806,-0.05885440031831029,-1.413191483044251,0,0,0,0,0,0,-0.40021227570143036,-0.27717653473815207,-1.4131914830442514,False,True,False
2773,L49952,-0.05246083808549298,-0.4081528028729574,-0.4243702563450466,0.1227047019335842,-1.3817701206793134,0,0,0,0,0,0,-0.5001080088471117,0.0467632999168186,-1.3817701206793136,False,True,False
2774,L49953,-0.05246083808549298,-0.4081528028729574,2.2034758097897025,-1.7634926381277598,-1.3503487583143756,0,0,0,0,0,0,-0.5001080088471117,-1.798772742495056,-1.350348758314376,False,True,False
2775,L49954,0.0475312291698062,-0.4081528028729574,0.19394646509842384,-0.028594549942994183,-1.318927395949438,0,0,0,0,0,0,-0.6998994751384743,0.19055059613679795,-1.3189273959494383,False,True,False
2776,L49955,0.0475312291698062,-0.4081528028729574,0.20066729902715721,0.7783347933987572,-1.2875060335845006,0,0,0,0,0,0,-0.6998994751384743,1.4304251139997866,-1.2875060335845008,False,True,False
2777,L49956,0.0475312291698062,-0.4081528028729574,-0.5184619313473138,0.7682481766069852,-1.2560846712195628,0,0,0,0,0,0,-0.6998994751384743,0.9105764499609998,-1.2560846712195632,False,True,False
2778,L49957,0.0475312291698062,-0.4081528028729574,-0.4445327581312467,0.17313778589244366,-1.2246633088546253,0,0,0,0,0,0,-0.6998994751384743,0.10701551495933913,-1.2246633088546257,False,True,False
2779,L49958,-0.002464804457843392,-0.4081528028729574,-1.4929828510136531,1.0305002131930545,-1.1932419464896877,0,0,0,0,0,0,-0.6000037419927929,0.5638390152028273,-1.193241946489688,False,True,False
2780,L49959,0.0475312291698062,-0.3407519172673904,-1.1905453242206512,1.1011065307354573,-1.1618205841247502,0,0,0,0,0,0,-0.6000037419927929,0.8813515507843922,-1.1618205841247504,False,True,False
2781,M17640,0.09752726279742736,-0.27335103166182345,0.1737839633122237,-0.42197260482209853,-1.1303992217598124,0,0,0,0,0,0,-0.6000037419927362,-0.4222215612852851,-1.1303992217598127,False,False,True
2782,L49961,0.09752726279742736,-0.3407519172673904,2.455507082117204,-2.237563627341039,-1.0832671782124061,0,0,0,0,0,0,-0.6998994751384175,-2.0906850190554325,-1.0832671782124064,False,True,False
2783,M17642,0.09752726279742736,-0.27335103166182345,-0.2630702420554456,0.18322440268421497,-1.0518458158474686,0,0,0,0,0,0,-0.6000037419927362,0.23328371709479778,-1.0518458158474688,False,False,True
2784,M17643,0.09752726279742736,-0.27335103166182345,-0.014399386692310764,-0.49257892236450135,-1.004713772300062,0,0,0,0,0,0,-0.6000037419927362,-0.6274197689909093,-1.0047137723000623,False,False,True
2785,L49964,0.09752726279742736,-0.27335103166182345,-0.6730411117081814,1.2826656329873518,-0.9575817287526557,0,0,0,0,0,0,-0.6000037419927362,1.5244082699421795,-0.9575817287526559,False,True,False
2786,L49965,0.09752726279742736,-0.3407519172673904,-0.23618690634051212,-0.7447443421587987,-0.9261603663877181,0,0,0,0,0,0,-0.6998994751384175,-1.112269858414268,-0.9261603663877184,False,True,False
2787,M17646,0.09752726279742736,-0.3407519172673904,0.6711256740384934,-1.17846886420499,-0.8947390040227805,0,0,0,0,0,0,-0.6998994751384175,-1.3705502279588,-0.8947390040227808,False,False,True
2788,M17647,0.14752329642507697,-0.27335103166182345,-0.04128272240724426,-0.1597205682360292,-0.8476069604753741,0,0,0,0,0,0,-0.6998994751384175,-0.14326291675574598,-0.8476069604753744,False,False,True
2789,L49968,0.14752329642507697,-0.27335103166182345,-1.3720078402964524,1.2524057826120356,-0.8004749169279677,0,0,0,0,0,0,-0.6998994751384175,0.9422276792962875,-0.800474916927968,False,True,False
2790,H32203,0.14752329642507697,-0.3407519172673904,-0.6192744402783145,0.4051299721031969,-0.7690535545630302,0,0,0,0,0,0,-0.7997952082840988,0.3271876459299689,-0.7690535545630304,True,False,False
2791,L49970,0.19751933005269812,-0.27335103166182345,-1.170382822434451,0.5967756911468627,-0.6905001486506861,0,0,0,0,0,0,-0.799795208284042,0.22502429116687891,-0.6905001486506864,False,True,False
2792,H32205,0.19751933005269812,-0.27335103166182345,-0.7671327867104486,0.33452365456079336,-0.6590787862857486,0,0,0,0,0,0,-0.799795208284042,0.1331604603426806,-0.6590787862857488,True,False,False
2793,L49972,0.19751933005269812,-0.20595014605629477,0.3619673133167582,-0.7447443421587987,-0.5805253803734045,0,0,0,0,0,0,-0.6998994751384175,-0.8249329472959763,-0.5805253803734048,False,True,False
2794,L49973,0.14752329642507697,-0.27335103166182345,0.44933815439029207,-0.8254372764929738,-0.5491040180084669,0,0,0,0,0,0,-0.6998994751384175,-0.9094880774789218,-0.5491040180084672,False,True,False
2795,L49974,0.19751933005269812,-0.27335103166182345,0.15362146152602357,0.39504335531142487,-0.5176826556435293,0,0,0,0,0,0,-0.799795208284042,0.8129191369211746,-0.5176826556435296,False,True,False
2796,M17655,0.14752329642507697,-0.3407519172673904,-0.8410619599265158,0.949807278858879,-0.48626129327859174,0,0,0,0,0,0,-0.7997952082840988,0.9347605244405911,-0.4862612932785919,False,False,True
2797,L49976,0.09752726279742736,-0.3407519172673904,0.05952978652375635,-0.472405688780958,-0.43912924973118533,0,0,0,0,0,0,-0.6998994751384175,-0.5587001568640116,-0.43912924973118556,False,True,False
2798,M17657,0.14752329642507697,-0.27335103166182345,-0.8881077974276493,1.3835318009050708,-0.40770788736624775,0,0,0,0,0,0,-0.6998994751384175,1.4958468977885593,-0.4077078873662479,False,False,True
2799,L49978,0.14752329642507697,-0.27335103166182345,0.2544339704570242,-0.038681166734766216,-0.36057584381884134,0,0,0,0,0,0,-0.6998994751384175,0.21040688988437412,-0.36057584381884156,False,True,False
2800,L49979,0.14752329642507697,-0.27335103166182345,-0.8477827938552491,0.4656496728538284,-0.32915448145390375,0,0,0,0,0,0,-0.6998994751384175,0.2624590993293916,-0.3291544814539039,False,True,False
2801,M17660,0.09752726279742736,-0.3407519172673904,-0.20258273669684523,0.5766024575633193,-0.2977331190889661,0,0,0,0,0,0,-0.6998994751384175,0.8498884858287569,-0.29773311908896627,False,False,True
2802,M17661,0.09752726279742736,-0.3407519172673904,0.7517756811832939,-1.1280357802461307,-0.25060107554155975,0,0,0,0,0,0,-0.6998994751384175,-1.2556115021561223,-0.2506010755415599,False,False,True
2803,M17662,0.14752329642507697,-0.27335103166182345,-0.14209523133824487,0.6673820086892662,-0.2034690319941533,0,0,0,0,0,0,-0.6998994751384175,1.025119040227567,-0.2034690319941536,False,False,True
2804,L49983,0.09752726279742736,-0.3407519172673904,-1.257753663507985,1.0305002131930545,-0.15633698844674693,0,0,0,0,0,0,-0.6998994751384175,0.7378415494396917,-0.15633698844674723,False,True,False
2805,L49984,0.0475312291698062,-0.3407519172673904,-0.5386244331335139,0.011751917224093241,-0.12491562608180933,0,0,0,0,0,0,-0.6000037419927929,-0.18055907748061956,-0.1249156260818096,False,True,False
2806,L49985,-0.002464804457843392,-0.4081528028729574,-0.4714160938461802,0.3546968881443374,-0.09349426371687172,0,0,0,0,0,0,-0.6000037419927929,0.350757710328588,-0.09349426371687196,False,True,False
2807,L49986,-0.002464804457843392,-0.47555368847848606,-1.116616151004584,0.1227047019335842,-0.06207290135193413,0,0,0,0,0,0,-0.6998994751384175,-0.37349689034360123,-0.06207290135193432,False,True,False
2808,M17667,-0.05246083808549298,-0.47555368847848606,-0.5251827652760472,0.193311019475987,-0.030651538986996525,0,0,0,0,0,0,-0.6000037419927362,0.08621839931349803,-0.03065153898699668,False,False,True
2809,L49988,-0.05246083808549298,-0.47555368847848606,-0.3974869206301131,0.18322440268421497,0.016480504560409875,0,0,0,0,0,0,-0.6000037419927362,0.15049139004754755,0.016480504560409667,False,True,False
2810,L49989,-0.05246083808549298,-0.542954574084053,0.4560589883190254,-0.5430120063233608,0.047901866925347474,0,0,0,0,0,0,-0.6998994751384175,-0.4632215892727982,0.04790186692534731,False,True,False
2811,L49990,-0.10245687171311416,-0.6103554596895817,1.6254840919186324,-1.5315004519170063,0.07932322929028507,0,0,0,0,0,0,-0.6998994751384175,-1.5867808103451233,0.07932322929028472,False,True,False
2812,L49991,-0.05246083808549298,-0.542954574084053,1.5515549187025655,-1.4508075175828312,0.11074459165522267,0,0,0,0,0,0,-0.6998994751384175,-1.474278318089529,0.11074459165522237,False,True,False
2813,M17672,-0.002464804457843392,-0.47555368847848606,-0.7872952884966488,0.07227161797472474,0.14216595402016027,0,0,0,0,0,0,-0.6998994751384175,-0.24353472433390416,0.14216595402016,False,False,True
2814,L49993,-0.002464804457843392,-0.47555368847848606,2.3983799937229704,-1.7534060213359879,0.18929799756756668,0,0,0,0,0,0,-0.6998994751384175,-1.7154654392508606,0.18929799756756635,False,True,False
2815,L49994,-0.002464804457843392,-0.47555368847848606,-0.9082702992138495,1.6659570710746834,0.22071935993250427,0,0,0,0,0,0,-0.6998994751384175,1.8667188900843092,0.220719359932504,False,True,False
2816,M17675,0.0475312291698062,-0.4081528028729574,0.26115480438575756,-0.8456105100765176,0.2521407222974419,0,0,0,0,0,0,-0.6998994751384743,-1.0287446806252118,0.2521407222974416,False,False,True
2817,L49996,0.0475312291698062,-0.4081528028729574,-0.646157775993248,0.737988326231669,0.29927276584484824,0,0,0,0,0,0,-0.6998994751384743,0.7784058283374824,0.29927276584484797,False,True,False
2818,L49997,0.09752726279742736,-0.3407519172673904,-0.7604119527817153,0.11261808514181217,0.3306941282097859,0,0,0,0,0,0,-0.6998994751384175,-0.1712796025472132,0.33069412820978583,False,True,False
2819,L49998,0.09752726279742736,-0.3407519172673904,1.3364882329830974,-1.1683822474132184,0.3621154905747235,0,0,0,0,0,0,-0.6998994751384175,-1.0759640365296725,0.36211549057472325,False,True,False
2820,L49999,0.09752726279742736,-0.3407519172673904,-1.170382822434451,1.1212797643190013,0.39353685293966106,0,0,0,0,0,0,-0.6998994751384175,0.9233320142237822,0.3935368529396607,False,True,False
2821,L50000,0.09752726279742736,-0.3407519172673904,-0.6327161081357812,0.8892875781082474,0.42495821530459865,0,0,0,0,0,0,-0.6998994751384175,1.0010934199624193,0.42495821530459854,False,True,False
2822,M17681,0.14752329642507697,-0.27335103166182345,-0.7469702849242486,0.2538307202266185,0.45637957766953624,0,0,0,0,0,0,-0.6998994751384175,0.03360169672952234,0.45637957766953596,False,False,True
2823,L50002,0.14752329642507697,-0.27335103166182345,0.42245481867535856,-0.1899804186113446,0.5035116212169427,0,0,0,0,0,0,-0.6998994751384175,0.07180896918745222,0.5035116212169425,False,True,False
2824,M17683,0.14752329642507697,-0.3407519172673904,-1.4123328438688525,2.2408942282056814,0.5349329835818802,0,0,0,0,0,0,-0.7997952082840988,2.192193749941711,0.5349329835818799,False,False,True
2825,M17684,0.14752329642507697,-0.3407519172673904,-0.5520661009909806,0.24374410343484648,0.5820650271292866,0,0,0,0,0,0,-0.7997952082840988,0.14132085238657238,0.5820650271292865,False,False,True
2826,L50005,0.14752329642507697,-0.4081528028729574,-0.40420775455884644,-0.6539647910328518,0.6291970706766931,0,0,0,0,0,0,-0.8996909414297801,-1.06196064532814,0.6291970706766926,False,True,False
2827,M17686,0.14752329642507697,-0.4081528028729574,0.5501506633212927,-0.6943112581999392,0.6606184330416307,0,0,0,0,0,0,-0.8996909414297801,-0.6547135074289739,0.6606184330416305,False,False,True
2828,L50007,0.19751933005269812,-0.4081528028729574,-0.7940161224253821,1.171712848277861,0.7077504765890371,0,0,0,0,0,0,-0.9995866745754047,1.276645298881401,0.7077504765890367,False,True,False
2829,M17688,0.19751933005269812,-0.4081528028729574,2.31772998657817,-1.6222800030429536,0.7391718389539746,0,0,0,0,0,0,-0.9995866745754047,-1.5009283362814134,0.7391718389539745,False,False,True
2830,L50009,0.14752329642507697,-0.47555368847848606,0.5501506633212927,-0.40179937123855447,0.7863038825013811,0,0,0,0,0,0,-0.9995866745754047,-0.19174990637576222,0.7863038825013806,False,True,False
2831,M17690,0.19751933005269812,-0.47555368847848606,-0.8007369563541156,0.16305116910067163,0.8177252448663187,0,0,0,0,0,0,-1.0994824077210292,-0.1258329531668512,0.8177252448663185,False,False,True
2832,M17691,0.14752329642507697,-0.542954574084053,-0.26979107598417895,0.7985080269823005,0.8648572884137251,0,0,0,0,0,0,-1.099482407721086,1.1292630726712125,0.8648572884137251,False,False,True
2833,M17692,0.19751933005269812,-0.47555368847848606,-0.4243702563450466,0.031925150807636596,0.9119893319611314,0,0,0,0,0,0,-1.0994824077210292,-0.08399113716510091,0.9119893319611312,False,False,True
2834,L50013,0.14752329642507697,-0.542954574084053,1.8607132794243006,-1.3701145832486563,0.9591213755085378,0,0,0,0,0,0,-1.099482407721086,-1.2144926335077753,0.9591213755085377,False,True,False
2835,L50014,0.14752329642507697,-0.6103554596895817,-1.0897328152896506,0.6068623079386347,0.9905427378734755,0,0,0,0,0,0,-1.1993781408667106,0.2931199898244018,0.9905427378734751,False,True,False
2836,L50015,0.14752329642507697,-0.542954574084053,0.2813173061719577,-0.8052640429094302,1.021964100238413,0,0,0,0,0,0,-1.099482407721086,-0.9570837621426878,1.021964100238413,False,True,False
2837,M17696,0.14752329642507697,-0.6103554596895817,-0.48485776170364697,0.43538982247851227,1.0533854626033508,0,0,0,0,0,0,-1.1993781408667106,0.45765488474820687,1.0533854626033505,False,False,True
2838,L50017,0.14752329642507697,-0.6103554596895817,1.1348632151210962,-0.9767365283695523,1.100517506150757,0,0,0,0,0,0,-1.1993781408667106,-0.8406496246911896,1.100517506150757,False,True,False
2839,L50018,0.14752329642507697,-0.47555368847848606,-0.3504410831289795,-0.04876778352653825,1.1319388685156946,0,0,0,0,0,0,-0.9995866745754047,-0.1571870808500561,1.1319388685156944,False,True,False
2840,M17699,0.19751933005269812,-0.4081528028729574,-1.130057818862051,0.2134842530595311,1.1633602308806323,0,0,0,0,0,0,-0.9995866745754047,-0.26026154734620166,1.163360230880632,False,False,True
2841,H32254,0.19751933005269812,-0.4081528028729574,-0.2899535777703791,-0.10928748427716975,1.2104922744280386,0,0,0,0,0,0,-0.9995866745754047,-0.21033856640778284,1.2104922744280384,True,False,False
2842,L50021,0.14752329642507697,-0.4081528028729574,1.1751882186934965,-1.0675160794954994,1.2890456803403827,0,0,0,0,0,0,-0.8996909414297801,-0.9746127596156104,1.2890456803403825,False,True,False
2843,L50022,0.14752329642507697,-0.47555368847848606,-1.2443119956505182,1.3633585673215267,1.3204670427053202,0,0,0,0,0,0,-0.9995866745754047,1.1873464456535237,1.3204670427053198,False,True,False
2844,L50023,0.14752329642507697,-0.542954574084053,0.012483949022622731,0.021838534015865278,1.3518884050702578,0,0,0,0,0,0,-1.099482407721086,0.16025613101269032,1.3518884050702578,False,True,False
2845,L50024,0.14752329642507697,-0.542954574084053,0.8055423526131609,-0.4824923055727293,1.3833097674351955,0,0,0,0,0,0,-1.099482407721086,-0.18699627994242657,1.383309767435195,False,True,False
2846,L50025,0.14752329642507697,-0.542954574084053,-0.8881077974276493,1.4541381184474735,1.414731129800133,0,0,0,0,0,0,-1.099482407721086,1.5927614566981745,1.414731129800133,False,True,False
2847,L50026,0.14752329642507697,-0.542954574084053,-0.7940161224253821,0.48582290643737175,1.4461524921650706,0,0,0,0,0,0,-1.099482407721086,0.32576155799996825,1.4461524921650704,False,True,False
2848,L50027,0.19751933005269812,-0.47555368847848606,-0.03456188847851089,-0.038681166734766216,1.4775738545300083,0,0,0,0,0,0,-1.0994824077210292,0.04177199216181677,1.4775738545300083,False,True,False
